frequency	x	y	vac
60618.65137713341	1.8346843523752813e-06	1.551187431498986e-06	0.09999999999999998
60618.67638241125	-1.4097335589408027e-07	9.528077988033674e-07	0.09999999999999998
60618.70138843517	1.2195716280558908e-06	1.555432869371853e-06	0.09999999999999998
60618.72639445909	9.729113354542358e-07	1.3923852918431827e-06	0.09999999999999998
60618.75139973694	1.591040401881586e-06	1.5742273198302014e-07	0.09999999999999998
60618.77640576086	-4.4535340681851215e-07	-3.8712643992031845e-08	0.09999999999999998
60618.80141178477	1.9464664839431e-06	-6.3601072718366e-07	0.09999999999999998
60618.82641706262	2.319074588083758e-07	1.2835558537897965e-06	0.09999999999999998
60618.85142308654	1.4030542226698306e-06	4.48038925209681e-07	0.09999999999999998
60618.87642911046	7.488708814099936e-07	1.130073966409238e-06	0.09999999999999998
60618.90143513438	1.9531661320948984e-06	-1.7714688462360625e-06	0.09999999999999998
60618.92644115829	1.4936907269324257e-06	6.237884236926762e-07	0.09999999999999998
60618.95144643614	1.5127551155193676e-07	1.174624503675061e-06	0.09999999999999998
60618.97645246006	1.5593554865194683e-06	9.916373292388861e-07	0.09999999999999998
60619.00145848398	-5.690452727603682e-07	1.2215885150523778e-06	0.09999999999999998
60619.0264645079	4.2839892302198274e-07	8.783563844900672e-08	0.09999999999999998
60619.05147053181	1.8269098732881629e-06	-8.819178388789775e-07	0.09999999999999998
60619.07647655573	-3.2606148433153916e-07	4.900919318346322e-07	0.09999999999999998
60619.10148257965	2.2668037728637675e-06	-8.108889191659848e-07	0.09999999999999998
60619.1264878575	1.6389197785473828e-06	-8.56936441060299e-07	0.09999999999999998
60619.15149388142	-8.059157530561606e-07	1.784917104096312e-06	0.09999999999999998
60619.176499905334	-1.3855911781036145e-06	8.7702540563062e-07	0.09999999999999998
60619.20150592925	5.306000984785674e-07	-7.985978968881261e-07	0.09999999999999998
60619.22651195317	1.1949996784782101e-06	3.1685290090587145e-06	0.09999999999999998
60619.25151797709	-3.464074445605639e-07	8.122316550423777e-07	0.09999999999999998
60619.27652400101	1.0303255992563093e-06	5.019851752137459e-07	0.09999999999999998
60619.301530024924	9.132358364244404e-09	2.908323951532276e-06	0.09999999999999998
60619.326536048844	-1.4478038993603784e-06	6.191366841666183e-07	0.09999999999999998
60619.35154207276	4.915752263216699e-07	8.178082484904374e-07	0.09999999999999998
60619.37654809668	3.235564194513066e-07	1.6077670519887177e-06	0.09999999999999998
60619.4015541206	6.017185766836861e-08	9.99516545243194e-07	0.09999999999999998
60619.426560144515	2.661002264683338e-06	9.842930690513472e-08	0.09999999999999998
60619.451566914504	8.909888005001778e-07	3.5916575154674087e-07	0.09999999999999998
60619.47657293842	-2.0256093354260767e-07	1.2184658990101554e-06	0.09999999999999998
60619.50157896234	-7.198536216653772e-07	-9.870364287831847e-07	0.09999999999999998
60619.52658498626	3.0070231409551976e-06	1.803377991652732e-06	0.09999999999999998
60619.55159101018	-5.629063050456759e-07	-2.2191705135906538e-07	0.09999999999999998
60619.576597034094	9.561606408927041e-07	-1.5484027602715413e-06	0.09999999999999998
60619.601603058014	8.409660377410457e-08	2.099023341824543e-06	0.09999999999999998
60619.626609828	-8.115392585225924e-08	2.122468255766417e-06	0.09999999999999998
60619.65161585192	-1.8443628285239592e-07	2.3223063737390175e-06	0.09999999999999998
60619.67662187584	7.191529437356633e-07	-5.805055702608994e-07	0.09999999999999998
60619.70162789976	1.413342024591283e-06	1.591917074210113e-07	0.09999999999999998
60619.726633923674	1.185450591093175e-06	6.63430347607402e-07	0.09999999999999998
60619.75164069366	-5.6680351288303385e-08	-2.078542189495911e-07	0.09999999999999998
60619.77664671758	-1.3481758460254878e-06	3.5578065049911597e-07	0.09999999999999998
60619.8016527415	1.728013977424637e-06	-1.9295104610344112e-07	0.09999999999999998
60619.82665876542	3.740911943115002e-07	3.6581272050716885e-07	0.09999999999999998
60619.8516655354	5.215143687498678e-07	1.4820949790449176e-06	0.09999999999999998
60619.87667155932	-1.029084038154024e-06	2.233090340240772e-06	0.09999999999999998
60619.90167758324	-3.1366341503357746e-07	1.965275089514822e-06	0.09999999999999998
60619.92668435323	-4.647647746305247e-07	9.837025716580426e-07	0.09999999999999998
60619.95169037715	8.507682487059731e-07	-3.93534308833866e-07	0.09999999999999998
60619.97669714714	1.1344464459600529e-06	1.4503335331035384e-06	0.09999999999999998
60620.00170317106	-1.69457434813171e-07	-1.0352421574376018e-06	0.09999999999999998
60620.02670919497	8.514876836456787e-08	3.5313526953693576e-07	0.09999999999999998
60620.05171596496	-1.1150835084188254e-06	-2.2834868489672098e-07	0.09999999999999998
60620.07672198888	3.1241401293981526e-06	-6.373565130918329e-08	0.09999999999999998
60620.10172875887	6.101612165459531e-07	1.6710662258826773e-06	0.09999999999999998
60620.12673478279	9.751994578459568e-07	1.0122758187916253e-06	0.09999999999999998
60620.15174155278	6.591532342114792e-07	2.545275293279764e-07	0.09999999999999998
60620.17674757669	9.981233470015819e-08	-4.876350915426318e-07	0.09999999999999998
60620.20175434668	1.8518897950749153e-06	-4.5225323733674873e-07	0.09999999999999998
60620.2267603706	2.1718590638461467e-06	-3.4750239831819076e-07	0.09999999999999998
60620.25176714059	1.9937730178928098e-07	4.762899407008591e-07	0.09999999999999998
60620.27677316451	9.825951586205644e-07	1.2910516138431435e-06	0.09999999999999998
60620.301779934496	1.137764089370026e-06	2.3115003909250945e-08	0.09999999999999998
60620.32678595841	2.880008556901035e-06	1.1823962204855753e-06	0.09999999999999998
60620.3517927284	1.6040315388304917e-06	9.173679647080272e-07	0.09999999999999998
60620.37679875232	7.866644445283658e-07	8.010753266595261e-07	0.09999999999999998
60620.401805522306	2.1162059987140082e-06	1.4494417285784223e-06	0.09999999999999998
60620.426812292295	4.642401749029682e-07	1.0603284329539736e-07	0.09999999999999998
60620.451818316214	7.634851243315606e-07	1.5946583127153747e-06	0.09999999999999998
60620.4768250862	2.166689123524321e-06	1.0159012740669207e-06	0.09999999999999998
60620.501831856185	2.430691144422209e-07	2.259934537078734e-06	0.09999999999999998
60620.526837880105	1.1780571064159946e-07	3.265373153184494e-06	0.09999999999999998
60620.551844650094	-3.9185538705644946e-07	1.7888402644171168e-06	0.09999999999999998
60620.57685142008	8.822349868466259e-07	-6.220084090315904e-08	0.09999999999999998
60620.601857444	1.7394961450927217e-06	8.348277751130692e-07	0.09999999999999998
60620.62686421399	1.5134588338708054e-06	2.626427217644029e-06	0.09999999999999998
60620.65187098398	-1.2820883329592839e-06	2.263419952413206e-06	0.09999999999999998
60620.67687775396	6.368731044836698e-07	2.3563902483825144e-06	0.09999999999999998
60620.70188377788	-9.81166321959764e-07	2.1702160445139946e-06	0.09999999999999998
60620.72689054787	-1.0210085966674304e-07	3.703005288979224e-07	0.09999999999999998
60620.75189731786	-9.562808964583105e-07	1.2403457679849966e-07	0.09999999999999998
60620.77690408785	2.64648358189405e-08	7.6043617848743e-08	0.09999999999999998
60620.80191085784	-1.2964174970842436e-06	3.325580562599354e-07	0.09999999999999998
60620.826917627826	-9.045731620946621e-07	1.1148737170426506e-06	0.09999999999999998
60620.85192365174	-1.8507742465546346e-07	9.260166396893421e-07	0.09999999999999998
60620.87693042173	-7.297193342947083e-07	1.973721386618746e-06	0.09999999999999998
60620.90193719172	-6.991944662537799e-07	1.2594758828051958e-06	0.09999999999999998
60620.926943961706	-4.101647129876409e-07	1.3819875354721646e-06	0.09999999999999998
60620.951950731695	-1.4983288072422842e-06	2.438729196546286e-06	0.09999999999999998
60620.97695750168	5.133865185654119e-07	-3.3314980719639727e-07	0.09999999999999998
60621.00196427167	8.2364852278117e-07	1.7468795448573791e-06	0.09999999999999998
60621.02697104166	1.2604602055834426e-06	1.0576321690613207e-06	0.09999999999999998
60621.05197781164	3.232376936579974e-07	1.9492451419163173e-06	0.09999999999999998
60621.07698458163	-5.113807562349937e-07	4.899758891632825e-07	0.09999999999999998
60621.10199135162	2.2245589897575945e-07	1.729177190371565e-06	0.09999999999999998
60621.12699812161	1.06707194623499e-06	7.125718093607489e-07	0.09999999999999998
60621.1520048916	1.233938101520283e-06	1.3876848369327918e-06	0.09999999999999998
60621.17701166159	1.367093855358612e-06	1.4044229304775142e-06	0.09999999999999998
60621.20201843158	1.6212172382823092e-06	1.3111637969950255e-06	0.09999999999999998
60621.227025201566	1.7000872662056094e-06	1.643504898287038e-06	0.09999999999999998
60621.25203197155	5.026527985544105e-07	-3.636784576829983e-07	0.09999999999999998
60621.27703874154	1.5747857602586038e-06	5.160334279366068e-07	0.09999999999999998
60621.302045511526	9.26627997966459e-07	-8.24112744613935e-07	0.09999999999999998
60621.327052281515	-1.9286864382472674e-07	2.299219189533682e-07	0.09999999999999998
60621.35205979757	5.053640889785695e-07	1.5867900460732928e-06	0.09999999999999998
60621.37706656756	-3.985633471790681e-07	1.6250303087929327e-06	0.09999999999999998
60621.40207333755	4.667870694931793e-08	1.0687235242112818e-06	0.09999999999999998
60621.42708010754	-7.782715685942162e-07	9.63927579364123e-07	0.09999999999999998
60621.45208687753	2.1008683105439494e-06	1.3906511097314276e-06	0.09999999999999998
60621.47709364751	1.8766583309447092e-06	7.902123421324469e-07	0.09999999999999998
60621.50210116357	1.1887300719181577e-06	9.58743496590517e-08	0.09999999999999998
60621.52710793356	8.563585186774428e-07	-7.046438412170545e-07	0.09999999999999998
60621.55211470355	1.5110266905606476e-06	-1.544837839931215e-07	0.09999999999999998
60621.577121473536	1.1619167091539283e-07	-1.718710895573041e-07	0.09999999999999998
60621.602128989594	-3.3030087214957874e-07	4.1782585679793657e-07	0.09999999999999998
60621.62713575958	-3.8366652311933586e-07	1.6254732407052043e-06	0.09999999999999998
60621.65214252957	-1.1103467310444582e-06	1.884079257117675e-06	0.09999999999999998
60621.67715004563	8.325611669068751e-07	2.723888238770339e-06	0.09999999999999998
60621.70215681561	1.737612963233046e-06	7.66211619505963e-07	0.09999999999999998
60621.7271635856	2.2819788575894204e-06	1.514823961044021e-06	0.09999999999999998
60621.75217110166	2.7047719986411296e-06	5.154636925938258e-07	0.09999999999999998
60621.77717787165	-1.4311200321351585e-06	3.391602017725917e-07	0.09999999999999998
60621.80218464164	-7.525250912519322e-07	8.905837303462227e-07	0.09999999999999998
60621.827192157696	4.80073466980512e-07	2.028638276319127e-06	0.09999999999999998
60621.852198927685	1.235164778420111e-06	1.2830384271729544e-06	0.09999999999999998
60621.87720644374	1.6329576633048653e-06	3.6833910595987845e-07	0.09999999999999998
60621.90221321373	-5.417251964525317e-07	-5.259246822763699e-07	0.09999999999999998
60621.92722072979	-8.913258272128951e-07	2.072098374185892e-08	0.09999999999999998
60621.95222749977	1.6636192207925252e-06	2.0689018640904476e-06	0.09999999999999998
60621.97723426976	1.2447906911535583e-06	2.01582680408219e-06	0.09999999999999998
60622.00224178582	2.6347381726221435e-06	7.371229438276383e-07	0.09999999999999998
60622.02724930188	3.095221316446646e-07	-2.979625349252791e-07	0.09999999999999998
60622.05225607187	-5.506353389573561e-07	1.339357521742608e-06	0.09999999999999998
60622.077263587926	-8.572346035627543e-07	1.7594110963934763e-06	0.09999999999999998
60622.102270357915	3.3396411899789086e-07	1.068810485710677e-06	0.09999999999999998
60622.12727787397	-2.36865089509113e-07	-4.406225072466656e-07	0.09999999999999998
60622.15228464396	-1.2712609139333742e-06	1.2280680717139567e-06	0.09999999999999998
60622.17729216002	5.617171153852021e-07	1.9175216537882814e-06	0.09999999999999998
60622.20229893	1.1885228468827295e-06	1.6197328566746243e-07	0.09999999999999998
60622.22730644606	-9.505400793375178e-09	9.533995030103564e-07	0.09999999999999998
60622.25231396212	6.175877027974601e-07	5.573512512429634e-07	0.09999999999999998
60622.27732073211	2.793075109763886e-06	-2.498790081691106e-07	0.09999999999999998
60622.302328248166	7.277572365575718e-08	-1.8122294435337698e-06	0.09999999999999998
60622.327335764225	-1.381466331738451e-06	-1.5540117075942841e-06	0.09999999999999998
60622.352342534214	1.4615938248622858e-06	7.028298448468923e-07	0.09999999999999998
60622.37735005027	1.5688589300493297e-06	-1.6098486085220684e-07	0.09999999999999998
60622.40235756633	1.5008116484323828e-07	1.4353435961513028e-06	0.09999999999999998
60622.42736508239	1.5330311303811746e-06	1.574311275476756e-06	0.09999999999999998
60622.45237185238	-1.6766731410654408e-07	-2.9612173273501773e-07	0.09999999999999998
60622.477379368436	1.2409517422161365e-07	1.6374447678386273e-06	0.09999999999999998
60622.502386884495	2.941631467724183e-06	4.943036501115952e-07	0.09999999999999998
60622.527394400546	-1.4422334375843149e-06	-8.011979885652567e-07	0.09999999999999998
60622.552401170535	4.662761742993868e-07	2.3260476955620065e-06	0.09999999999999998
60622.57740868659	7.358290389295372e-07	1.6206083114863201e-06	0.09999999999999998
60622.60241620265	-5.351953671674336e-07	2.9746316291888977e-07	0.09999999999999998
60622.62742371871	-5.042724434490014e-07	2.4618551019496588e-06	0.09999999999999998
60622.65243123477	1.6233594227085763e-06	-5.688280050329038e-07	0.09999999999999998
60622.67743875083	2.884945076902015e-07	6.276587371698798e-07	0.09999999999999998
60622.702446266885	1.681930252577201e-06	1.5483872067354277e-06	0.09999999999999998
60622.727453036874	1.4542257129680362e-07	-6.469996081977863e-07	0.09999999999999998
60622.75246055293	-1.2764577252506164e-07	2.3524060286271224e-06	0.09999999999999998
60622.77746806899	1.9849864749347075e-06	1.38817271799785e-06	0.09999999999999998
60622.80247558505	-4.1920055859418843e-07	1.4398510521902964e-06	0.09999999999999998
60622.82748310111	8.974672147035735e-07	2.2769809096013227e-06	0.09999999999999998
60622.852490617166	1.918975184151662e-06	-3.015560230054473e-07	0.09999999999999998
60622.877498133224	-1.098862153210444e-06	2.9038683797826144e-06	0.09999999999999998
60622.902505649276	2.0319958563944272e-06	2.2357172418370794e-07	0.09999999999999998
60622.927513165334	-2.7709228608860918e-08	4.4045293332256494e-08	0.09999999999999998
60622.95252068139	9.348795772284561e-07	3.3328096384621764e-06	0.09999999999999998
60622.97752819745	1.8059115983119888e-06	7.859251921020121e-08	0.09999999999999998
60623.00253571351	-8.816109140082788e-07	2.0693747338816755e-06	0.09999999999999998
60623.02754322957	2.353971053645314e-06	1.2903802547862798e-06	0.09999999999999998
60623.052550745626	-1.0905166997663345e-06	8.514255705206896e-07	0.09999999999999998
60623.077558261684	2.3089610495210857e-06	4.832670384479624e-07	0.09999999999999998
60623.10256652381	1.2463301956855411e-09	-6.481340026324765e-07	0.09999999999999998
60623.12757403987	8.081240655618223e-07	2.221993977567792e-06	0.09999999999999998
60623.15258155593	3.256056466907691e-06	6.267932840139072e-07	0.09999999999999998
60623.17758907199	3.1431072111907217e-07	-2.5665594135798456e-08	0.09999999999999998
60623.202596588046	4.477647579271614e-07	7.916924770968144e-07	0.09999999999999998
60623.227604104104	1.1816025744518519e-07	-1.498203138208441e-07	0.09999999999999998
60623.25261162016	1.035531039220808e-06	4.2985983248834106e-06	0.09999999999999998
60623.27761988229	5.217614004188064e-07	3.807648705775535e-07	0.09999999999999998
60623.30262739835	-9.683063129215958e-08	1.5845481757030716e-06	0.09999999999999998
60623.3276349144	1.1637552467865684e-06	1.0091143380836878e-06	0.09999999999999998
60623.35264243046	3.6688730067009525e-07	1.4712113393621247e-06	0.09999999999999998
60623.377650692586	1.1215767480257014e-06	8.885069095215727e-07	0.09999999999999998
60623.402658208644	-4.611362728304365e-07	5.199309209786016e-07	0.09999999999999998
60623.4276657247	2.1224658038809974e-06	8.175768302041312e-07	0.09999999999999998
60623.45267324076	-4.042510440933984e-07	1.1607401741626225e-06	0.09999999999999998
60623.47768150289	-2.034215880462829e-07	1.253175843607647e-06	0.09999999999999998
60623.50268901895	2.2184745521950696e-06	1.3799892511326666e-07	0.09999999999999998
60623.527696535006	6.238535799265629e-07	2.1417405065219226e-06	0.09999999999999998
60623.55270479713	6.462358439767593e-07	5.284251764585071e-07	0.09999999999999998
60623.57771231319	2.3173398780109415e-07	2.2432621605215725e-06	0.09999999999999998
60623.60272057532	-4.114658095789379e-07	-4.8417106054405e-08	0.09999999999999998
60623.62772809138	-1.0546771900839788e-06	1.2278181442296074e-06	0.09999999999999998
60623.65273560744	1.9520142383379944e-07	-7.428595726941809e-07	0.09999999999999998
60623.677743869564	6.599510537883249e-07	1.1150516262567638e-06	0.09999999999999998
60623.70275138562	9.82398126030104e-07	1.9555342580768205e-06	0.09999999999999998
60623.72775964775	1.8831608535025538e-06	1.7853500832685054e-06	0.09999999999999998
60623.75276716381	2.4037162979901995e-07	-6.321893104977e-07	0.09999999999999998
60623.77777542594	8.262199500257959e-07	-3.0538424379414134e-07	0.09999999999999998
60623.802782941995	-4.4282814597023e-08	4.869926705999501e-07	0.09999999999999998
60623.82779120412	1.8445606884902523e-06	-3.676118375482211e-07	0.09999999999999998
60623.85279872018	1.9895984608419777e-06	2.868268443043937e-06	0.09999999999999998
60623.87780698231	-1.209695715830982e-06	1.5318567629815574e-06	0.09999999999999998
60623.90281449837	1.6898471505725446e-06	6.845659950730983e-08	0.09999999999999998
60623.927822760495	1.7863645092095844e-06	3.1812153235532915e-07	0.09999999999999998
60623.952830276554	-1.0540941975533203e-06	5.586152502349056e-07	0.09999999999999998
60623.97783853868	5.153037710385813e-07	3.1129766109617347e-07	0.09999999999999998
60624.00284680081	-4.7651429969414287e-07	2.0193372402710983e-06	0.09999999999999998
60624.02785431687	1.3952930034577603e-06	8.471436929047118e-07	0.09999999999999998
60624.05286257899	4.466355622146413e-07	2.4094433076904045e-06	0.09999999999999998
60624.07787009505	-4.493107697886213e-07	1.8884761785511347e-06	0.09999999999999998
60624.102878357175	1.6316892262882726e-07	8.20623675499249e-07	0.09999999999999998
60624.1278866193	1.5290629486727457e-06	-1.3690857926424205e-08	0.09999999999999998
60624.15289413536	-2.9975746453189495e-08	1.1699122168257143e-06	0.09999999999999998
60624.17790239749	7.929455118332182e-07	-2.2664083211018781e-07	0.09999999999999998
60624.20291065962	1.2663727569327786e-06	1.5727277450863223e-07	0.09999999999999998
60624.227918921744	1.8492617812169556e-06	1.2821644934830235e-06	0.09999999999999998
60624.2529264378	1.1746120066381604e-06	-1.8672583992091444e-07	0.09999999999999998
60624.27793469993	1.0494181613885643e-06	7.07776793126377e-07	0.09999999999999998
60624.30294296206	-5.552177740751342e-07	1.1536411963858711e-06	0.09999999999999998
60624.327951224186	1.2830975032921192e-06	1.0806089191795898e-06	0.09999999999999998
60624.352958740245	1.2003928783298943e-06	-1.0541761559020429e-06	0.09999999999999998
60624.37796700237	1.6112098347407521e-06	1.3455845745135815e-06	0.09999999999999998
60624.4029752645	-8.277897263747249e-07	4.533766841399333e-07	0.09999999999999998
60624.42798352663	7.428816825210774e-07	1.0957309022812592e-06	0.09999999999999998
60624.452991788756	4.194502770256335e-08	1.8684212888755664e-06	0.09999999999999998
60624.47800005088	6.704254538731194e-07	1.536220666672111e-06	0.09999999999999998
60624.50300831301	1.5040388830651153e-06	-1.1424897980079464e-06	0.09999999999999998
60624.52801582907	1.7257178542730974e-06	-8.671628671440002e-09	0.09999999999999998
60624.5530240912	1.6988494073437318e-06	2.0779628078873442e-06	0.09999999999999998
60624.578032353325	-1.4919851797853687e-06	1.7275314339948999e-06	0.09999999999999998
60624.60304061545	3.8484136305139263e-07	2.774197365842032e-07	0.09999999999999998
60624.62804887758	1.0528004629490774e-06	-9.992383703390643e-07	0.09999999999999998
60624.65305713971	2.3438634499534177e-06	1.5112594583995956e-06	0.09999999999999998
60624.67806540184	6.973483110794335e-07	3.333815977016286e-06	0.09999999999999998
60624.703073663964	-4.641103737722225e-07	1.8291177502897105e-06	0.09999999999999998
60624.72808192609	2.554105185612161e-06	2.0491230732733663e-07	0.09999999999999998
60624.75309018822	1.0977983079369497e-06	3.2404572234938837e-07	0.09999999999999998
60624.77809845035	2.064210155744084e-06	7.858653546932376e-07	0.09999999999999998
60624.803106712476	1.6135753635477616e-06	1.5598794635517492e-06	0.09999999999999998
60624.8281149746	-7.219807907642824e-07	3.585738211162708e-08	0.09999999999999998
60624.85312323673	4.0938224089999353e-07	-5.343538037940372e-07	0.09999999999999998
60624.87813149886	-7.089189365920403e-07	1.2002013231532636e-06	0.09999999999999998
60624.90313976099	5.462967998515813e-07	2.6930955353815503e-06	0.09999999999999998
60624.928148769184	3.427738836801805e-07	6.244830869562571e-07	0.09999999999999998
60624.95315703131	3.6136158833069875e-07	1.5440215887199642e-06	0.09999999999999998
60624.97816529344	1.0323790867252533e-06	4.440073733261143e-09	0.09999999999999998
60625.00317355557	3.2488616971275375e-06	1.1031790620357356e-06	0.09999999999999998
60625.028181817695	-7.407320807702234e-07	2.095252695799906e-06	0.09999999999999998
60625.05319007982	2.2777182941240372e-07	-3.238161606714936e-07	0.09999999999999998
60625.07819908802	-6.64368283003533e-07	1.3002399349412663e-06	0.09999999999999998
60625.10320735015	4.34330117199257e-07	6.976629408932588e-07	0.09999999999999998
60625.128215612276	2.0214094382938344e-06	1.0735631050139672e-06	0.09999999999999998
60625.153223874404	2.017899233839389e-07	1.4859309173472408e-06	0.09999999999999998
60625.1782328826	1.3780188351850043e-06	-6.473081447798454e-07	0.09999999999999998
60625.20324114473	1.8796978386650515e-06	-1.0975231366994889e-07	0.09999999999999998
60625.22824940686	2.774145714516881e-06	1.7046609982551172e-06	0.09999999999999998
60625.253257668985	4.026820245250931e-07	3.8058709034771637e-07	0.09999999999999998
60625.27826667718	-5.170558164250027e-07	1.9710705683225946e-06	0.09999999999999998
60625.30327493931	5.097424161353745e-07	1.8682573059097155e-06	0.09999999999999998
60625.32828320144	8.158753286179161e-07	1.1077163224604267e-06	0.09999999999999998
60625.353292209635	2.1213271556523757e-06	-4.0239910389229816e-07	0.09999999999999998
60625.37830047177	1.9133154791935524e-06	7.749774474618324e-07	0.09999999999999998
60625.40330873389	2.91931798531337e-06	1.49989266661974e-06	0.09999999999999998
60625.428317742095	1.3132815963336297e-06	1.4403031575171002e-06	0.09999999999999998
60625.45332600422	7.35832640013844e-07	2.535322146481967e-06	0.09999999999999998
60625.47833501242	-1.3157353146322845e-07	1.830510365005002e-06	0.09999999999999998
60625.50334327455	-3.4547092475775176e-07	6.656593833134494e-07	0.09999999999999998
60625.528351536675	4.975342869778767e-07	2.597610191185492e-06	0.09999999999999998
60625.55336054487	3.4007668911496447e-07	1.0919050193325663e-06	0.09999999999999998
60625.578368807	1.4065901455504545e-06	8.62380735035993e-08	0.09999999999999998
60625.6033778152	8.785607058762932e-07	1.07190975555342e-06	0.09999999999999998
60625.628386077326	2.2808771317018576e-06	4.7351522695020295e-07	0.09999999999999998
60625.65339508552	8.08178485175556e-07	1.199337995277399e-07	0.09999999999999998
60625.67840334765	-6.687424453163683e-07	-1.9306656896633734e-07	0.09999999999999998
60625.70341235585	7.857413421417782e-08	-5.227067739992268e-10	0.09999999999999998
60625.728421364045	1.1322759936641669e-07	7.022017318220474e-07	0.09999999999999998
60625.75342962617	1.0672542829983356e-06	2.9356966711417895e-06	0.09999999999999998
60625.77843863437	1.960677648406469e-06	9.496587717732096e-07	0.09999999999999998
60625.8034468965	2.1042964885139118e-07	1.4599444843897093e-06	0.09999999999999998
60625.828455904695	1.112830232094793e-06	2.2060621720188265e-06	0.09999999999999998
60625.85346491289	1.6209403577754675e-06	1.7488204755096832e-06	0.09999999999999998
60625.87847317502	3.0996625770902983e-07	1.2514989273262113e-06	0.09999999999999998
60625.90348218322	3.479171599188658e-07	1.6676103104636036e-06	0.09999999999999998
60625.928491191415	-7.275210077316452e-07	1.2811164469615123e-06	0.09999999999999998
60625.95349945354	1.0956723628678524e-06	6.493553119737256e-07	0.09999999999999998
60625.97850846174	-1.1457251403408522e-06	6.087116538154131e-07	0.09999999999999998
60626.00351746994	-3.462881458105183e-07	8.410681386331875e-07	0.09999999999999998
60626.028525732065	1.5378948352058906e-06	1.6737017210563628e-06	0.09999999999999998
60626.05353474026	1.2481656814644772e-06	-9.896842317075248e-07	0.09999999999999998
60626.07854374846	-7.71452262704356e-07	1.1237865039073118e-06	0.09999999999999998
60626.103552756664	2.3690048831450398e-08	1.704890660952477e-06	0.09999999999999998
60626.12856101879	-7.000648208577806e-07	2.724965761614786e-06	0.09999999999999998
60626.15357002699	1.1521563018470687e-06	1.3717410851717243e-06	0.09999999999999998
60626.178579035186	1.4379275925765778e-06	3.4037165474305216e-06	0.09999999999999998
60626.20358804338	1.2651338625530706e-06	2.022728832252007e-06	0.09999999999999998
60626.22859705158	2.720452766174813e-06	3.052751458693968e-07	0.09999999999999998
60626.25360531371	7.268889544011353e-07	4.421569844888561e-07	0.09999999999999998
60626.278614321905	2.989569681259711e-06	3.13316076246621e-06	0.09999999999999998
60626.3036233301	1.2661892192310899e-06	3.085770235477262e-08	0.09999999999999998
60626.3286323383	8.318214771545972e-07	4.859875519765712e-07	0.09999999999999998
60626.3536413465	9.80329639174651e-07	1.956707928678968e-06	0.09999999999999998
60626.378650354694	1.0872236206647587e-06	2.4217723000788348e-06	0.09999999999999998
60626.40365936289	-1.3651769142786264e-06	2.5893450564594784e-06	0.09999999999999998
60626.42866837109	-8.455030965367159e-07	1.2323139596654299e-06	0.09999999999999998
60626.453677379286	4.2973204005085656e-07	2.51380366056841e-08	0.09999999999999998
60626.47868638748	3.848339029142266e-07	1.2299921739262453e-06	0.09999999999999998
60626.50369539568	5.984167049262445e-07	9.036571498352632e-07	0.09999999999999998
60626.528704403885	2.1063155105372012e-07	2.587117846482133e-06	0.09999999999999998
60626.55371341208	4.3274367286638646e-07	7.110193073858197e-07	0.09999999999999998
60626.57872242028	5.900716723662067e-07	2.8559615432662803e-06	0.09999999999999998
60626.60373142848	2.2173814954445323e-06	2.5182409434681795e-06	0.09999999999999998
60626.628740436674	-6.1322190861276065e-09	9.465146970651759e-07	0.09999999999999998
60626.65374944487	2.5347990064355743e-06	7.197747025542e-07	0.09999999999999998
60626.67875845307	-8.434631587475566e-10	-1.1761261708153465e-07	0.09999999999999998
60626.703767461266	2.4458882065745856e-06	3.6734638681537873e-07	0.09999999999999998
60626.72877646946	6.811067376313544e-07	9.856450194696748e-07	0.09999999999999998
60626.75378547766	1.2744684436218865e-06	4.0855817015365287e-07	0.09999999999999998
60626.77879448586	2.6481582764760133e-07	1.1822435026019388e-06	0.09999999999999998
60626.803804240124	7.620053363767968e-07	9.835177792745652e-08	0.09999999999999998
60626.82881324832	-5.556590682241377e-07	1.3840259213509587e-06	0.09999999999999998
60626.85382225652	1.1625405645134913e-06	1.2063372447986165e-06	0.09999999999999998
60626.878831264716	1.0599555604087956e-06	9.480746412779688e-07	0.09999999999999998
60626.90384027292	1.881024984295823e-06	2.90466706654188e-06	0.09999999999999998
60626.92885002719	8.452233263175315e-07	1.7443456181513333e-06	0.09999999999999998
60626.953859035384	9.597877351154457e-07	7.602648275680929e-07	0.09999999999999998
60626.97886804358	3.1008048134228177e-06	2.1470843184674447e-07	0.09999999999999998
60627.00387705178	3.297289840674315e-06	8.626533365168105e-07	0.09999999999999998
60627.028886806045	1.181106940029017e-06	1.6949134345848564e-06	0.09999999999999998
60627.05389581424	3.213669736287099e-07	7.779949631354104e-07	0.09999999999999998
60627.07890482244	5.108765045512264e-07	7.079960055013093e-07	0.09999999999999998
60627.103914576706	4.6206116519266753e-07	1.2389814521101242e-06	0.09999999999999998
60627.1289235849	4.7272717255790956e-07	1.3688759343602006e-06	0.09999999999999998
60627.1539325931	4.932224609619796e-07	2.966633940626199e-06	0.09999999999999998
60627.17894234737	7.740577382908257e-07	1.8894277973935605e-06	0.09999999999999998
60627.203951355565	1.648443517470672e-06	1.7080940901525192e-06	0.09999999999999998
60627.22896036377	1.907581548248113e-07	4.942738750570694e-07	0.09999999999999998
60627.253970118036	1.4440898639514437e-07	2.2155335583560573e-06	0.09999999999999998
60627.27897912623	1.0615123053834209e-06	2.5198069703462316e-06	0.09999999999999998
